Started,Ended,TotalEnergy,ConnectedTime,ChargeTime,MaxPower
2018-05-22 07:07:47,2018-05-22 15:59:27,6589,8.8611,2,3560
2018-05-22 07:35:20,2018-05-22 08:36:12,4409,1.0144,1.0142,4486
2018-05-22 07:58:04,2018-05-22 18:43:17,7790,10.7536,2.2822,3560
2018-05-22 08:22:43,2018-05-22 09:35:24,4483,1.2114,1.2114,3728
2018-05-22 08:27:13,2018-05-22 12:58:34,44310,4.5225,4.5225,10040
2018-05-22 08:30:34,2018-05-22 08:30:43,1,0.0025,0,0
2018-05-22 09:59:58,2018-05-22 11:29:01,5220,1.4842,1.4842,3600
2018-05-22 10:36:31,2018-05-23 05:37:19,3623,19.0133,1.7536,3197
2018-05-22 11:13:14,2018-05-22 16:10:16,15970,4.9506,4.7503,3680
2018-05-22 11:15:15,2018-05-22 12:44:50,5308,1.4931,1.4931,3572
2018-05-22 12:47:10,2018-05-22 15:59:09,9440,3.1997,3.1997,3360
2018-05-22 13:01:37,2018-05-22 13:08:39,380,0.12,0.12,3242
2018-05-22 13:50:01,2018-05-22 18:36:04,1816,4.7675,1.0003,4035
2018-05-22 14:14:01,2018-05-23 08:34:45,9808,18.3456,3.9997,3321
2018-05-22 14:44:49,2018-05-22 20:06:18,35390,5.3581,3.2497,13175
2018-05-22 14:45:59,2018-05-23 05:43:02,2950,14.9508,1.4967,2325
2018-05-22 14:51:26,2018-05-22 18:24:11,7316,3.5458,2.2333,3570
2018-05-22 15:26:42,2018-05-22 16:01:08,1466,0.5739,0.5739,3114
2018-05-22 15:32:59,2018-05-22 17:20:23,2800,1.79,1.4969,2365
2018-05-22 16:19:43,2018-05-23 05:28:20,9699,13.1436,6.7506,1434
2018-05-22 16:22:29,2018-05-22 22:08:54,8824,5.7736,3.2503,3276
2018-05-22 16:46:57,2018-05-22 19:34:57,9102,2.8,2.8,3300
2018-05-22 18:22:56,2018-05-22 21:44:50,11251,3.365,3.365,3389
2018-05-22 20:02:35,2018-05-22 21:03:21,2622,1.0128,1.0128,3245
2018-05-22 20:09:21,2018-05-23 08:14:50,6651,12.0914,2.5003,3256
2018-05-22 22:06:12,2018-05-23 05:07:47,25330,7.03,3.65,7200
2018-05-23 03:35:23,2018-05-23 16:45:10,5400,13.1631,1.6603,3440
2018-05-23 05:15:36,2018-05-23 14:10:25,8179,8.9136,2.9839,3240
2018-05-23 05:26:10,2018-05-23 12:35:05,58770,7.15,6.31,10400
2018-05-23 05:40:31,2018-05-23 14:28:03,7663,8.7922,6.7339,1199
2018-05-23 06:19:54,2018-05-23 10:07:00,5380,3.785,1.6681,3539
2018-05-23 06:33:50,2018-05-23 09:12:08,7406,2.6383,2.25,3560
2018-05-23 06:58:16,2018-05-23 10:31:50,6430,3.56,2.12,3552
2018-05-23 07:03:12,2018-05-23 15:28:57,7743,8.4292,2.4836,3516
2018-05-23 07:11:27,2018-05-23 12:08:54,9408,4.9575,3.5003,3343
2018-05-23 07:12:31,2018-05-23 15:08:18,10100,7.9297,7.9297,1274
2018-05-23 07:16:21,2018-05-23 15:09:25,7502,7.8844,2.2333,3570
2018-05-23 07:25:05,2018-05-23 12:42:11,5254,5.285,1.5003,3724
2018-05-23 07:42:33,2018-05-23 16:10:25,13791,8.4644,4.0003,3664
2018-05-23 07:54:12,2018-05-23 11:52:11,12345,3.9664,3.7333,3360
2018-05-23 07:59:20,2018-05-23 10:09:13,7354,2.1647,2.1647,3548
2018-05-23 08:25:56,2018-05-23 15:44:14,12,7.305,0,37
2018-05-23 10:26:25,2018-05-23 11:57:01,4120,1.51,1.5086,3200
2018-05-23 10:34:00,2018-05-23 14:30:25,4650,3.9403,1.6108,3544
2018-05-23 11:02:48,2018-05-23 18:42:52,12122,7.6678,3.7503,3352
2018-05-23 11:19:18,2018-05-23 16:12:03,12105,4.8792,3.7339,3372
2018-05-23 12:33:58,2018-05-23 13:55:17,3889,1.3553,1.355,3324
2018-05-23 12:34:59,2018-05-23 15:09:04,7683,2.5681,2.2503,3548
2018-05-23 12:36:16,2018-05-24 08:50:14,9600,20.2328,3.5239,3389
2018-05-23 12:58:27,2018-05-23 21:38:23,57160,8.6656,6.7758,8710
2018-05-23 13:28:11,2018-05-23 14:05:06,2650,0.62,0.62,4405
2018-05-23 14:02:11,2018-05-23 15:41:44,3783,1.6592,1.2503,3568
2018-05-23 14:36:44,2018-05-23 18:40:22,2180,4.0606,0.7497,3200
2018-05-23 15:32:20,2018-05-24 06:13:13,6738,14.6814,3.4544,3248
2018-05-23 15:34:56,2018-05-23 18:11:11,8719,2.6042,2.6042,3348
2018-05-23 15:48:32,2018-05-23 15:52:31,239,0.0664,0.0664,3600
2018-05-23 16:01:02,2018-05-23 17:14:12,2933,1.2194,1.005,3393
2018-05-23 17:16:12,2018-05-23 21:08:36,6930,3.8733,2.73,3320
2018-05-23 17:33:15,2018-05-23 19:57:58,8086,2.4119,2.4119,3376
2018-05-23 17:33:42,2018-05-24 07:37:19,46320,14.0603,4.4872,10984
2018-05-23 18:56:25,2018-05-24 05:59:55,2750,11.0583,1.4967,2325
2018-05-23 19:02:27,2018-05-24 05:43:00,9640,10.6758,4.1758,2365
2018-05-23 19:59:01,2018-05-23 20:29:05,1560,0.5011,0.5011,3159
2018-05-24 05:58:31,2018-05-24 14:27:59,8447,8.4911,2.5003,3636
2018-05-24 06:03:06,2018-05-24 09:24:51,9515,3.3625,3.2336,3150
2018-05-24 06:19:26,2018-05-24 15:03:47,6531,8.7392,1.9258,3583
2018-05-24 06:56:32,2018-05-24 15:30:37,18750,8.5681,5.2503,3753
2018-05-24 07:13:43,2018-05-24 11:15:34,7296,4.0308,2.2336,3570
2018-05-24 07:18:21,2018-05-24 11:13:38,37630,3.9214,3.6939,13095
2018-05-24 07:44:12,2018-05-24 18:28:30,6050,10.7383,1.75,3560
2018-05-24 08:27:07,2018-05-24 10:46:01,7518,2.315,2.2503,3560
2018-05-24 09:03:52,2018-05-24 11:09:00,6813,2.0856,2.0003,3544
2018-05-24 11:43:02,2018-05-24 15:01:24,5809,3.3061,1.7503,3584
2018-05-24 11:46:09,2018-05-24 15:38:17,9364,3.8689,3.2339,3184
2018-05-24 12:10:33,2018-05-26 05:46:10,2930,41.5936,1.4967,2365
2018-05-24 15:42:23,2018-05-24 21:22:28,9913,5.6681,3.4833,3084
2018-05-24 15:52:10,2018-05-24 16:08:37,1149,0.2742,0.2739,4563
2018-05-24 16:18:07,2018-05-24 18:20:24,6811,2.0381,2.0381,3432
2018-05-24 16:22:25,2018-05-25 09:01:43,5980,16.655,2.3764,3284
2018-05-24 16:39:52,2018-05-25 07:13:24,9040,14.5589,6.3356,1427
2018-05-24 16:55:03,2018-05-24 17:55:43,3210,1.0111,1.0111,3408
2018-05-24 17:54:50,2018-05-25 09:24:46,11803,15.4989,3.7503,3307
2018-05-24 18:04:08,2018-05-25 13:21:52,2930,19.2956,1.4969,2325
2018-05-25 06:24:45,2018-05-25 08:27:08,6799,2.0397,2.0231,3360
2018-05-25 06:50:17,2018-05-25 15:42:43,6810,8.8739,1.9836,3540
2018-05-25 07:38:58,2018-05-25 15:21:37,7354,7.7108,7.7108,954
2018-05-25 08:34:26,2018-05-25 15:10:25,7345,6.5997,2.2336,3552
2018-05-25 08:55:29,2018-05-25 10:14:35,3687,1.3183,1.3183,3220
2018-05-25 09:09:56,2018-05-25 11:10:33,6252,2.0103,1.9936,3132
2018-05-25 09:42:35,2018-05-25 09:51:46,490,0.15,0.15,3281
2018-05-25 11:47:02,2018-05-25 13:50:25,3259,2.0564,1.75,3320
2018-05-25 12:03:34,2018-05-25 14:13:47,3917,2.1703,2.1703,3353
2018-05-25 12:24:27,2018-05-25 14:44:28,7252,2.3336,2.3336,3240
2018-05-25 15:24:51,2018-05-25 19:33:53,5900,4.1506,2.4006,3280
2018-05-25 15:45:57,2018-05-25 18:22:47,5080,2.6139,2.5711,2219
2018-05-25 16:00:26,2018-05-25 19:36:42,9087,3.6044,3.2333,3196
2018-05-25 17:13:24,2018-05-25 19:11:59,6587,1.9764,1.9764,3348
2018-05-25 17:28:55,2018-05-26 06:39:49,8630,13.1817,5.5181,1564
2018-05-25 17:32:54,2018-05-25 19:48:55,2830,2.2669,1.4969,2325
2018-05-25 17:52:18,2018-05-26 06:45:13,62880,12.8819,5.9825,10876
2018-05-25 17:53:42,2018-05-26 05:01:51,11830,11.1358,3.7503,3311
2018-05-25 18:04:18,2018-05-25 18:31:51,960,0.46,0.46,2440
2018-05-25 18:07:08,2018-05-26 13:29:57,16601,19.3803,4.5003,3788
2018-05-25 18:15:17,2018-05-26 08:57:43,27060,14.71,3.25,10280
2018-05-25 19:53:45,2018-05-26 05:35:59,9150,9.7039,3.7617,3277
2018-05-26 06:11:37,2018-05-26 11:57:18,12225,5.7614,3.7503,3350
2018-05-26 07:02:40,2018-05-26 10:20:34,6871,3.2983,2,3560
2018-05-26 07:11:38,2018-05-26 07:38:52,1509,0.4539,0.4525,3400
2018-05-26 07:36:37,2018-05-26 16:36:55,7640,9.005,2.2333,3540
2018-05-26 08:25:53,2018-05-26 09:12:09,2560,0.77,0.77,3407
2018-05-26 09:14:06,2018-05-26 16:12:46,51840,6.9778,6.7267,11160
2018-05-26 10:24:42,2018-05-26 11:25:07,3504,1.0069,1.0069,3544
2018-05-26 10:40:11,2018-05-26 15:11:13,7357,4.5172,2.2333,3556
2018-05-26 11:45:02,2018-05-26 18:52:24,43900,7.12,4.75,10200
2018-05-26 11:56:01,2018-05-26 15:09:11,8402,3.2194,2.7503,3372
2018-05-26 14:50:27,2018-05-27 05:42:31,70,14.8678,0,40
2018-05-26 15:58:55,2018-05-26 18:28:10,3020,2.4875,1.5181,3240
2018-05-26 16:01:01,2018-05-26 19:40:05,7368,3.6511,2.2503,3560
2018-05-26 16:04:03,2018-05-26 17:19:03,3830,1.25,1.25,3407
2018-05-26 17:25:51,2018-05-26 19:10:24,18150,1.7425,1.7425,10560
2018-05-26 18:45:52,2018-05-27 08:19:52,10930,13.5667,5.2508,3200
2018-05-26 19:32:38,2018-05-27 06:32:53,10106,11.0042,3.7503,3232
2018-05-26 23:02:11,2018-05-27 07:23:28,5810,8.3547,1.7136,3520
2018-05-27 00:45:34,2018-05-27 07:19:37,6750,6.5675,2.25,3520
2018-05-27 05:42:48,2018-05-27 12:36:03,7332,6.8875,6.4833,1180
2018-05-27 06:34:04,2018-05-27 13:15:40,12001,6.6933,3.7503,3356
2018-05-27 06:45:49,2018-05-27 15:51:07,7932,9.0883,2.4833,3528
2018-05-27 06:52:04,2018-05-27 15:55:46,15019,9.0617,4.2503,3768
2018-05-27 06:54:35,2018-05-27 14:21:48,10220,7.4536,3.5733,3151
2018-05-27 06:57:01,2018-05-27 11:05:07,8824,4.135,3.2503,3152
2018-05-27 07:33:28,2018-05-27 09:59:05,1510,2.4269,1.0003,2292
2018-05-27 08:29:51,2018-05-27 18:14:39,7067,9.7467,2.2333,3570
2018-05-27 09:39:23,2018-05-27 12:05:53,5700,2.4417,1.8436,3520
2018-05-27 10:13:29,2018-05-27 12:01:22,6380,1.8,1.8,3600
2018-05-27 10:40:47,2018-05-27 11:03:16,1310,0.3747,0.3736,3520
2018-05-27 10:50:33,2018-05-27 10:54:40,190,0.0686,0.0686,2769
2018-05-27 12:38:24,2018-05-27 12:53:48,920,0.2567,0.2567,3636
2018-05-27 13:50:47,2018-05-27 15:34:50,5826,1.7342,1.7342,3380
2018-05-27 14:22:10,2018-05-27 15:34:54,561,1.21,0.38,2152
2018-05-27 14:54:17,2018-05-27 15:53:08,583,0.9808,0.2511,2322
2018-05-27 15:57:33,2018-05-27 20:54:54,12480,4.9558,3.7428,3404
2018-05-27 16:43:54,2018-05-27 18:47:25,21560,2.0586,2.0586,10560
2018-05-27 18:14:34,2018-05-28 07:03:59,62380,12.8236,7.2503,8770
2018-05-27 19:51:53,2018-05-28 07:22:48,7325,11.5153,2.2503,3552
2018-05-28 05:46:13,2018-05-28 14:32:41,11397,8.7744,3.5003,3408
2018-05-28 06:30:27,2018-05-28 10:51:09,12408,4.345,3.9833,3360
2018-05-28 06:51:05,2018-05-28 16:15:59,11648,9.415,3.7503,3400
2018-05-28 07:00:56,2018-05-28 17:00:11,10218,9.9875,3.0003,3772
2018-05-28 07:21:03,2018-05-28 09:36:36,6390,2.26,2.11,3552
2018-05-28 09:25:49,2018-05-28 09:41:21,865,0.2589,0.2589,3337
2018-05-28 10:41:34,2018-05-28 12:19:38,5850,1.6344,1.6344,3616
2018-05-28 11:35:48,2018-05-28 15:08:05,5089,3.5381,1.7503,3374
2018-05-28 11:40:24,2018-05-28 12:39:54,3530,0.9917,0.9917,3640
2018-05-28 11:53:07,2018-05-28 12:18:07,1360,0.4167,0.4167,3287
2018-05-28 12:01:54,2018-05-28 14:45:13,3530,2.7219,0.9981,3568
2018-05-28 14:08:20,2018-05-28 16:47:25,7482,2.6514,2.5003,3376
2018-05-28 14:22:52,2018-05-28 16:28:14,4671,2.0894,2.0892,2280
2018-05-28 14:34:00,2018-05-28 16:40:35,6620,2.1097,2.1097,3320
2018-05-28 14:51:46,2018-05-29 14:14:49,10147,23.3842,3.7503,3084
2018-05-28 14:52:50,2018-05-29 08:03:33,8883,17.1786,3.7228,3233
2018-05-28 15:04:30,2018-05-28 17:20:00,6820,2.2583,2.2583,3360
2018-05-28 15:15:54,2018-05-28 17:13:27,5080,1.9592,1.485,3600
2018-05-28 15:44:17,2018-05-28 17:50:51,7060,2.1094,2.1094,3608
2018-05-28 16:45:56,2018-05-29 06:55:27,52740,14.1586,6.9844,10505
2018-05-28 16:58:12,2018-05-29 10:29:14,11000,17.5172,3.2383,3656
2018-05-28 18:47:35,2018-05-28 22:35:25,6685,3.7972,2.2503,3431
2018-05-28 18:53:30,2018-05-29 06:14:55,14598,11.3569,5.0003,3303
2018-05-29 06:26:25,2018-05-29 15:22:27,7120,8.9339,2.0583,3600
2018-05-29 07:26:02,2018-05-29 15:40:29,6320,8.2408,2,3560
2018-05-29 09:46:02,2018-05-29 11:13:17,5109,1.4542,1.4533,3622
2018-05-29 11:03:33,2018-05-29 15:21:55,8460,4.3061,3.3403,3273
2018-05-29 11:53:04,2018-05-29 14:10:43,6188,2.2942,2.0003,3540
2018-05-29 12:09:48,2018-05-29 12:47:00,1490,0.62,0.62,2600
2018-05-29 12:52:31,2018-05-29 16:47:18,9210,3.9131,3.3747,3360
2018-05-29 12:52:58,2018-05-29 16:37:36,9737,3.7439,3.5003,3096
2018-05-29 14:53:14,2018-05-29 15:03:18,557,0.1678,0.1678,3320
2018-05-29 15:53:40,2018-05-29 18:43:47,4393,2.8353,1.7503,3306
2018-05-29 16:13:51,2018-05-30 05:30:40,9541,13.2803,7.0003,1360
2018-05-29 16:38:15,2018-05-30 08:10:29,49660,15.5372,4.7361,10784
2018-05-29 18:40:04,2018-05-29 21:22:17,7250,2.7,2.7,3320
2018-05-29 19:08:36,2018-05-29 22:11:48,6509,3.0533,2.25,3560
2018-05-29 19:34:22,2018-05-30 06:38:08,14770,11.0628,4.7503,3528
2018-05-29 20:29:59,2018-05-30 08:55:46,54930,12.43,5.5,10480
2018-05-29 21:59:11,2018-05-30 07:12:39,11601,9.2244,3.7717,3400
2018-05-30 03:35:32,2018-05-30 17:21:41,4754,13.7692,2.0003,2696
2018-05-30 05:39:36,2018-05-30 11:39:10,11997,5.9928,3.7333,3348
2018-05-30 05:50:55,2018-05-30 14:05:04,7428,8.2358,6.4833,1180
2018-05-30 06:12:43,2018-05-30 15:06:58,6110,8.9042,1.7878,3706
2018-05-30 06:12:53,2018-05-30 13:09:03,8339,6.9361,3,3320
2018-05-30 06:26:59,2018-05-30 17:06:17,8405,10.655,2.2503,6715
2018-05-30 06:43:38,2018-05-30 12:14:13,9050,5.5097,3.5228,3320
2018-05-30 07:03:51,2018-05-30 16:04:29,6751,9.0106,1.9836,3532
2018-05-30 07:04:46,2018-05-30 12:25:25,13090,5.3442,4.5003,3376
2018-05-30 07:20:58,2018-05-30 08:39:08,3742,1.3028,1.3028,3352
2018-05-30 07:41:00,2018-05-30 08:18:34,1911,0.6261,0.6253,3190
2018-05-30 08:26:44,2018-05-30 09:02:40,8,0.5989,0,36
2018-05-30 10:10:46,2018-05-30 14:29:54,1430,4.3189,0.4833,3540
2018-05-30 10:20:45,2018-05-30 11:51:02,4851,1.5047,1.5047,3278
2018-05-30 12:04:43,2018-05-30 14:23:07,7362,2.3067,2.3067,3429
2018-05-30 12:27:18,2018-05-30 13:47:44,4669,1.34,1.34,3520
2018-05-30 12:44:42,2018-05-30 16:04:22,6481,3.3278,2.0003,3528
2018-05-30 13:27:16,2018-05-30 15:13:02,3509,1.7628,1.7628,3396
2018-05-30 13:43:00,2018-05-30 15:23:48,5000,1.68,1.1467,6818
2018-05-30 14:48:58,2018-05-30 15:28:28,2182,0.6583,0.6572,3320
2018-05-30 15:26:44,2018-05-30 18:10:46,7038,2.7339,2.2503,3427
2018-05-30 15:44:17,2018-05-30 16:47:10,2430,1.0481,1.0481,2365
2018-05-30 15:59:29,2018-05-30 20:03:51,7640,4.0728,2.3139,3560
2018-05-30 16:04:51,2018-05-31 09:57:35,2730,17.8789,1.4967,2325
2018-05-30 16:17:08,2018-05-30 20:36:14,2441,4.3183,0.9644,4248
2018-05-30 16:34:53,2018-05-30 20:07:23,7239,3.5417,2.2333,3570
2018-05-30 16:38:45,2018-05-31 05:00:53,3400,12.3689,6.3542,535
2018-05-30 17:15:44,2018-05-30 19:44:01,5330,2.4714,2,3440
2018-05-30 17:34:57,2018-05-30 18:59:16,4684,1.4053,1.4053,3364
2018-05-30 18:05:02,2018-05-31 07:22:33,16711,13.2919,5.7503,3228
2018-05-30 19:33:03,2018-05-30 22:11:24,14707,2.6392,2.6392,6696
2018-05-30 23:11:06,2018-05-31 05:43:25,9980,6.5386,3.2672,3393
2018-05-31 03:28:03,2018-05-31 17:03:33,3614,13.5917,1.5003,2684
2018-05-31 06:19:03,2018-05-31 15:12:26,4340,8.8897,1.25,3622
2018-05-31 06:42:40,2018-05-31 15:53:21,11987,9.1781,3.7503,3408
2018-05-31 07:12:34,2018-05-31 09:30:10,7310,2.2933,2.2933,3588
2018-05-31 07:16:05,2018-05-31 09:39:14,7143,2.3858,2.2333,3564
2018-05-31 07:59:58,2018-05-31 10:52:36,5380,2.8772,1.75,3440
2018-05-31 08:37:25,2018-05-31 11:40:59,717,3.0594,0.5003,1963
2018-05-31 09:22:18,2018-05-31 11:32:19,6958,2.1669,2.1669,3268
2018-05-31 09:50:48,2018-05-31 16:03:36,80,6.2133,0,40
2018-05-31 10:17:52,2018-05-31 14:51:10,6354,4.555,1.9836,3528
2018-05-31 10:47:08,2018-05-31 19:11:26,2720,8.405,1.4967,2365
2018-05-31 11:28:36,2018-06-01 06:26:14,11832,18.9606,3.7706,3393
2018-05-31 11:46:03,2018-05-31 13:15:53,4011,1.4972,1.4972,3176
2018-05-31 12:29:19,2018-05-31 13:04:32,2055,0.5869,0.5703,3552
2018-05-31 13:13:30,2018-05-31 19:00:48,3010,5.7883,1.4967,2363
2018-05-31 13:45:12,2018-06-01 05:51:34,4636,16.1061,1.4833,3384
2018-05-31 14:54:02,2018-05-31 17:50:27,8381,2.9403,2.9403,3516
2018-05-31 16:11:57,2018-06-01 05:35:31,9120,13.3928,3.25,3280
2018-05-31 17:16:31,2018-05-31 18:16:47,3361,1.0044,1.0044,3368
2018-05-31 18:33:37,2018-06-01 04:53:17,35890,10.3278,4.4392,11415
2018-05-31 18:33:41,2018-06-01 06:19:55,12270,11.7706,4.0003,3316
2018-05-31 19:43:03,2018-06-01 06:59:43,36570,11.2778,-738.968,7769
2018-05-31 20:14:40,2018-06-01 07:11:07,35750,10.9408,-739.745,8710
2018-06-01 03:40:02,2018-06-01 16:24:41,5460,12.7442,1.8328,3480
2018-06-01 06:16:38,2018-06-01 15:14:56,6439,8.9717,1.9725,3636
2018-06-01 06:19:11,2018-06-01 07:53:35,5460,1.5733,1.5733,3520
2018-06-01 06:42:42,2018-06-01 16:34:55,12224,9.8703,3.7333,3348
2018-06-01 07:09:31,2018-06-01 15:21:46,7556,8.2042,2.2333,3570
2018-06-01 07:14:42,2018-06-01 14:47:42,6469,7.55,1.9833,3524
2018-06-01 07:22:29,2018-06-01 10:53:45,8809,3.5211,2.7503,3336
2018-06-01 08:07:53,2018-06-01 15:39:57,13564,7.5344,5.2622,3640
2018-06-01 08:35:50,2018-06-01 10:53:28,6058,2.2939,1.7503,3540
2018-06-01 09:17:07,2018-06-01 18:00:40,3350,8.7258,1.7544,2183
2018-06-01 09:52:56,2018-06-01 13:21:08,6470,3.47,2.1178,3560
2018-06-01 11:09:07,2018-06-01 13:20:33,7160,2.1906,2.1906,3426
2018-06-01 11:40:10,2018-06-01 18:08:09,8381,6.4664,2.7503,3368
2018-06-01 12:13:26,2018-06-01 14:36:54,7201,2.3911,2.3911,3268
2018-06-01 13:52:32,2018-06-01 14:53:29,10110,1.02,1.02,10217
2018-06-01 14:05:42,2018-06-01 16:35:40,21130,2.4994,1.9942,10796
2018-06-01 15:07:36,2018-06-01 15:51:34,2520,0.73,0.73,3439
2018-06-01 15:11:30,2018-06-02 05:59:09,7040,14.7942,2.5583,3287
2018-06-01 15:28:02,2018-06-01 19:43:47,5224,4.2625,2.2336,3337
2018-06-01 15:31:12,2018-06-01 21:02:30,8820,5.5217,3.23,3320
2018-06-01 15:49:59,2018-06-01 19:36:16,6978,3.7714,2.2503,3439
2018-06-01 15:59:25,2018-06-01 20:25:47,46700,4.4394,4.4392,11200
2018-06-01 16:20:36,2018-06-02 06:08:13,10427,13.7936,3.2333,3384
2018-06-01 16:40:25,2018-06-01 19:12:23,8544,2.5328,2.5328,3395
2018-06-01 17:15:57,2018-06-02 05:25:35,2790,12.1606,1.4969,2325
2018-06-01 17:44:59,2018-06-01 18:47:18,9200,1.0386,1.0386,8920
2018-06-01 18:16:52,2018-06-02 05:45:34,3295,11.4783,1.5131,3234
2018-06-01 18:54:18,2018-06-01 20:22:41,9300,1.47,1.34,7160
2018-06-01 19:09:46,2018-06-02 05:41:34,27480,10.53,2.7419,10916
2018-06-01 19:55:23,2018-06-02 08:23:52,44260,12.4747,5.3269,8770
2018-06-02 03:34:40,2018-06-02 17:16:30,5119,13.6972,2.0003,2688
2018-06-02 04:49:09,2018-06-02 16:16:59,4650,11.4639,1.6808,3440
2018-06-02 05:55:36,2018-06-02 10:14:00,8405,4.3067,3.2336,3200
2018-06-02 06:29:28,2018-06-02 11:45:36,11533,5.2689,3.5003,3400
2018-06-02 06:34:23,2018-06-02 11:12:52,6356,4.6414,1.9839,3510
2018-06-02 06:38:55,2018-06-02 15:03:30,6255,8.4097,2.5003,3276
2018-06-02 06:42:21,2018-06-02 14:21:09,10365,7.6467,3.25,3347
2018-06-02 07:02:21,2018-06-02 12:39:12,14230,5.6142,4.7503,3368
2018-06-02 07:10:40,2018-06-02 15:15:45,7458,8.0847,2.2333,3556
2018-06-02 07:13:58,2018-06-02 12:58:45,10149,5.7464,3.5406,3140
2018-06-02 07:58:12,2018-06-02 10:22:20,7710,2.4022,2.4022,3352
2018-06-02 08:14:32,2018-06-02 10:29:19,6410,2.25,2,3600
2018-06-02 08:18:29,2018-06-02 12:17:21,4820,3.9811,1.7503,3388
2018-06-02 08:39:44,2018-06-02 15:58:51,56640,7.3186,5.5872,13211
2018-06-02 08:43:16,2018-06-02 09:41:32,8628,0.9711,0.9711,8924
2018-06-02 10:04:05,2018-06-02 15:15:10,7241,5.1847,2.25,3520
2018-06-02 10:52:03,2018-06-02 13:54:00,9100,3.0325,3.0325,3404
2018-06-02 10:54:39,2018-06-02 14:26:45,3670,3.54,3.53,1080
2018-06-02 11:03:38,2018-06-02 11:10:10,369,0.11,0.11,3433
2018-06-02 11:07:00,2018-06-02 15:49:51,8618,4.7142,3.2503,3200
2018-06-02 11:20:26,2018-06-02 15:06:25,11379,3.7664,2.2503,8908
2018-06-02 11:33:10,2018-06-02 14:57:39,3610,3.41,1.2,3752
2018-06-02 11:53:52,2018-06-02 14:42:34,6485,2.8117,2.0003,3516
2018-06-02 13:01:12,2018-06-02 15:03:45,2810,2.0425,1.4969,2325
2018-06-02 13:28:45,2018-06-02 16:55:23,28101,3.4439,2.7503,11204
2018-06-02 14:05:18,2018-06-03 14:58:10,2980,24.8811,1.4969,2325
2018-06-02 14:27:14,2018-06-02 15:05:13,1809,0.6331,0.6331,3294
2018-06-02 15:58:02,2018-06-03 05:34:16,5391,13.6039,2.3914,3186
2018-06-02 16:36:08,2018-06-02 21:48:55,2438,5.2131,1.0028,3130
2018-06-02 16:49:17,2018-06-03 07:57:55,11000,15.1439,4.25,3280
2018-06-02 17:04:33,2018-06-03 05:57:41,10717,12.8856,3.2333,3384
2018-06-02 17:46:30,2018-06-02 19:55:35,6380,2.1514,1.9628,3758
2018-06-02 18:38:20,2018-06-02 20:11:04,5250,1.5456,1.5456,3419
2018-06-03 06:00:23,2018-06-03 14:40:06,11825,8.6619,3.5725,3632
2018-06-03 06:18:52,2018-06-03 13:10:44,10745,6.8644,3.2503,3344
2018-06-03 06:28:15,2018-06-03 10:11:38,6630,3.7231,1.9833,3516
2018-06-03 06:47:00,2018-06-03 10:47:17,20060,4.0047,1.9942,10876
2018-06-03 07:34:22,2018-06-03 16:58:02,7282,9.3944,2.2336,3570
2018-06-03 08:10:22,2018-06-03 17:53:53,8401,9.7253,3.25,3320
2018-06-03 09:14:07,2018-06-03 14:10:11,40457,4.9344,4.2344,9960
2018-06-03 09:19:31,2018-06-03 10:36:21,811,1.2806,1.2806,633
2018-06-03 09:50:00,2018-06-03 15:14:41,9220,5.4114,3.4167,3400
2018-06-03 10:27:36,2018-06-03 13:15:27,8655,2.7975,2.7975,3316
2018-06-03 10:43:02,2018-06-03 15:04:38,10453,4.36,3.7503,3380
2018-06-03 10:54:52,2018-06-03 19:19:15,10161,8.41,3.75,3120
2018-06-03 11:03:27,2018-06-03 12:10:19,3930,1.11,1.11,3628
2018-06-03 11:10:00,2018-06-03 16:27:09,7385,5.2858,2.2503,3442
2018-06-03 13:29:16,2018-06-03 16:44:30,27850,3.2539,3.2417,8670
2018-06-03 13:32:21,2018-06-04 06:34:56,15619,17.0431,4.5003,3556
2018-06-03 13:33:42,2018-06-03 18:22:31,5220,4.8136,2.25,3240
2018-06-03 13:36:05,2018-06-03 18:00:26,8970,4.4058,3.1489,3236
2018-06-03 13:37:51,2018-06-03 17:12:23,9007,3.5756,3.5003,3304
2018-06-03 13:57:35,2018-06-03 15:03:14,3730,1.0942,1.0942,3568
2018-06-03 14:09:25,2018-06-04 13:20:30,9463,23.1847,3.7644,3237
2018-06-03 16:10:07,2018-06-04 06:21:29,9443,14.1894,2.9833,3384
2018-06-03 16:14:23,2018-06-03 17:38:22,4944,1.3997,1.3831,3576
2018-06-03 16:22:12,2018-06-03 20:39:17,9431,4.2847,3.2503,3212
2018-06-03 16:54:15,2018-06-03 20:25:36,9493,3.5225,3.5003,3284
2018-06-03 17:00:36,2018-06-04 05:46:37,49220,12.7669,4.7361,10916
2018-06-03 17:43:04,2018-06-03 19:23:44,2890,1.6778,1.4953,2328
2018-06-03 18:12:04,2018-06-04 06:17:40,9365,12.0933,3.5106,3281
2018-06-03 18:32:17,2018-06-04 07:48:30,29840,13.2703,3.2114,11335
2018-06-03 19:30:57,2018-06-04 08:36:42,8470,13.0958,3.4842,2431
2018-06-03 19:58:20,2018-06-03 21:50:05,6397,1.8625,1.8625,3456
2018-06-03 20:31:07,2018-06-04 11:50:06,12145,15.3164,3.7503,3308
2018-06-04 05:50:27,2018-06-04 14:01:58,8880,8.1919,3.2503,3302
2018-06-04 06:30:10,2018-06-04 15:50:26,12341,9.3378,3.7333,3360
